PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,PrecipitableWater,RelativeHumidity,SnowWater,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith,AlbedoDaily
2021-05-22T20:00:00Z,2021-05-22T19:30:00Z,PT30M,15.1,68,63.0,10.5,11,0,0,11,10,11,15.4,74.0,0.0,980.1,36,6.9,87,0.07
2021-05-22T20:30:00Z,2021-05-22T20:00:00Z,PT30M,14.8,64,56.1,10.1,0,0,0,0,0,0,13.7,73.6,0.0,980.4,36,6.7,93,0.07
2021-05-22T21:00:00Z,2021-05-22T20:30:00Z,PT30M,14.5,59,43.6,9.9,0,0,0,0,0,0,12.1,74.0,0.0,980.7,37,6.6,98,0.07
2021-05-22T21:30:00Z,2021-05-22T21:00:00Z,PT30M,14.3,54,32.5,9.7,0,0,0,0,0,0,11.0,73.9,0.0,981.0,38,6.4,104,0.07
2021-05-22T22:00:00Z,2021-05-22T21:30:00Z,PT30M,14.2,49,43.2,9.4,0,0,0,0,0,0,10.3,73.3,0.0,981.3,39,6.3,109,0.07
2021-05-22T22:30:00Z,2021-05-22T22:00:00Z,PT30M,14.0,44,39.6,9.2,0,0,0,0,0,0,9.9,73.0,0.0,981.5,39,6.4,113,0.07
2021-05-22T23:00:00Z,2021-05-22T22:30:00Z,PT30M,13.7,37,17.8,9.0,0,0,0,0,0,0,9.7,73.2,0.0,981.5,39,6.7,117,0.07
2021-05-22T23:30:00Z,2021-05-22T23:00:00Z,PT30M,13.6,30,1.1,8.9,0,0,0,0,0,0,9.7,73.4,0.0,981.5,40,6.8,121,0.07
2021-05-23T00:00:00Z,2021-05-22T23:30:00Z,PT30M,13.5,23,19.9,8.8,0,0,0,0,0,0,9.8,73.6,0.0,981.5,40,6.9,124,0.07
2021-05-23T00:30:00Z,2021-05-23T00:00:00Z,PT30M,13.4,14,52.3,8.9,0,0,0,0,0,0,9.9,74.2,0.0,981.4,42,6.8,126,0.07
2021-05-23T01:00:00Z,2021-05-23T00:30:00Z,PT30M,13.3,6,49.5,9.0,0,0,0,0,0,0,10.0,75.2,0.0,981.3,45,6.6,127,0.07
2021-05-23T01:30:00Z,2021-05-23T01:00:00Z,PT30M,13.3,-3,25.2,9.1,0,0,0,0,0,0,10.2,76.1,0.0,981.2,48,6.3,127,0.07
2021-05-23T02:00:00Z,2021-05-23T01:30:00Z,PT30M,13.2,-12,49.8,9.2,0,0,0,0,0,0,10.5,76.8,0.0,981.0,50,5.8,126,0.07
2021-05-23T02:30:00Z,2021-05-23T02:00:00Z,PT30M,13.2,-20,65.4,9.3,0,0,0,0,0,0,10.8,77.1,0.0,981.0,49,5.5,124,0.06
2021-05-23T03:00:00Z,2021-05-23T02:30:00Z,PT30M,13.2,-28,67.3,9.3,0,0,0,0,0,0,10.9,77.0,0.0,981.0,44,5.3,122,0.06
2021-05-23T03:30:00Z,2021-05-23T03:00:00Z,PT30M,13.2,-35,69.4,9.2,0,0,0,0,0,0,10.8,76.5,0.0,980.9,41,5.4,118,0.06
2021-05-23T04:00:00Z,2021-05-23T03:30:00Z,PT30M,13.1,-42,55.2,9.0,0,0,0,0,0,0,10.4,75.7,0.0,980.9,41,5.7,115,0.06
2021-05-23T04:30:00Z,2021-05-23T04:00:00Z,PT30M,13.1,-48,49.1,8.8,0,0,0,0,0,0,10.3,75.1,0.0,981.0,42,6.1,110,0.06
2021-05-23T05:00:00Z,2021-05-23T04:30:00Z,PT30M,13.0,-53,39.2,8.6,0,0,0,0,0,0,10.5,74.7,0.0,981.1,45,6.3,105,0.06
2021-05-23T05:30:00Z,2021-05-23T05:00:00Z,PT30M,13.0,-58,37.0,8.4,0,0,0,0,0,0,10.6,73.7,0.0,981.3,48,6.3,100,0.06
2021-05-23T06:00:00Z,2021-05-23T05:30:00Z,PT30M,13.2,-62,45.9,8.3,0,0,0,0,0,0,10.7,72.2,0.0,981.6,50,6.0,95,0.06
2021-05-23T06:30:00Z,2021-05-23T06:00:00Z,PT30M,13.3,-66,46.3,8.1,7,0,0,7,6,7,10.7,70.6,0.0,982.0,51,5.6,89,0.06
2021-05-23T07:00:00Z,2021-05-23T06:30:00Z,PT30M,13.4,-70,66.7,7.8,29,0,0,29,28,29,10.8,68.8,0.0,982.4,49,5.1,83,0.06
2021-05-23T07:30:00Z,2021-05-23T07:00:00Z,PT30M,13.8,-74,63.9,7.6,72,0,0,72,68,72,10.7,66.1,0.0,982.7,46,4.7,77,0.06
2021-05-23T08:00:00Z,2021-05-23T07:30:00Z,PT30M,14.4,-78,45.7,7.3,166,0,0,166,157,166,10.4,62.5,0.0,983.0,42,4.6,71,0.06
2021-05-23T08:30:00Z,2021-05-23T08:00:00Z,PT30M,15.0,-81,48.9,7.1,215,0,0,215,202,215,10.3,59.1,0.0,983.2,40,4.4,65,0.06
2021-05-23T09:00:00Z,2021-05-23T08:30:00Z,PT30M,15.6,-85,30.1,6.8,295,137,78,373,342,445,10.2,55.8,0.0,983.3,41,4.3,59,0.06
2021-05-23T09:30:00Z,2021-05-23T09:00:00Z,PT30M,16.0,-89,4.1,6.6,137,768,469,606,527,949,10.1,53.6,0.0,983.4,44,4.1,52,0.06
2021-05-23T10:00:00Z,2021-05-23T09:30:00Z,PT30M,16.4,-93,26.0,6.7,388,222,150,538,498,635,10.2,52.6,0.0,983.5,49,4.0,46,0.06
2021-05-23T10:30:00Z,2021-05-23T10:00:00Z,PT30M,16.7,-98,27.5,6.9,427,213,164,591,555,659,10.4,52.2,0.0,983.6,53,3.7,40,0.06
2021-05-23T11:00:00Z,2021-05-23T10:30:00Z,PT30M,17.0,-103,34.3,7.2,497,108,91,588,556,611,10.6,52.4,0.0,983.7,59,3.2,33,0.06
2021-05-23T11:30:00Z,2021-05-23T11:00:00Z,PT30M,17.3,-110,27.7,7.5,516,198,177,693,660,719,10.9,52.6,0.0,983.8,62,2.7,27,0.06
2021-05-23T12:00:00Z,2021-05-23T11:30:00Z,PT30M,17.6,-120,14.8,7.9,384,508,473,857,828,891,11.2,52.8,0.0,984.0,62,2.2,22,0.06
2021-05-23T12:30:00Z,2021-05-23T12:00:00Z,PT30M,17.8,-136,9.6,8.1,319,644,616,936,911,953,11.4,52.8,0.0,984.1,56,1.8,17,0.06
2021-05-23T13:00:00Z,2021-05-23T12:30:00Z,PT30M,18.0,-160,8.0,8.2,283,705,685,968,946,972,11.6,52.6,0.0,984.2,43,1.5,13,0.06
2021-05-23T13:30:00Z,2021-05-23T13:00:00Z,PT30M,18.1,169,21.5,8.2,506,332,323,829,801,830,11.5,52.4,0.0,984.2,32,1.7,13,0.06
2021-05-23T14:00:00Z,2021-05-23T13:30:00Z,PT30M,18.0,142,3.6,8.0,199,836,805,1004,982,1019,11.3,52.2,0.0,984.0,28,2.2,15,0.06
2021-05-23T14:30:00Z,2021-05-23T14:00:00Z,PT30M,17.9,124,0.0,7.9,122,949,891,1014,987,1058,11.0,52.1,0.0,983.8,29,2.8,20,0.06
2021-05-23T15:00:00Z,2021-05-23T14:30:00Z,PT30M,17.8,113,5.0,7.8,216,779,705,921,888,996,10.7,52.0,0.0,983.5,32,3.5,26,0.06
2021-05-23T15:30:00Z,2021-05-23T15:00:00Z,PT30M,17.7,105,10.4,7.7,303,600,511,814,775,919,10.6,51.9,0.0,983.4,36,3.9,32,0.06
2021-05-23T16:00:00Z,2021-05-23T15:30:00Z,PT30M,17.6,99,14.3,7.6,333,483,383,716,672,843,10.6,52.0,0.0,983.2,41,4.0,38,0.06
2021-05-23T16:30:00Z,2021-05-23T16:00:00Z,PT30M,17.4,94,26.4,7.6,360,265,196,556,518,648,10.7,52.6,0.0,983.1,44,4.1,44,0.06
2021-05-23T17:00:00Z,2021-05-23T16:30:00Z,PT30M,17.1,90,43.1,7.6,363,10,6,369,346,375,10.7,53.8,0.0,983.0,45,4.0,50,0.06
2021-05-23T17:30:00Z,2021-05-23T17:00:00Z,PT30M,16.8,86,56.1,7.7,238,19,11,249,233,260,10.9,55.0,0.0,983.1,45,3.8,57,0.06
2021-05-23T18:00:00Z,2021-05-23T17:30:00Z,PT30M,16.5,82,53.8,7.7,195,3,1,197,185,199,11.2,56.2,0.0,983.5,43,3.4,63,0.06
2021-05-23T18:30:00Z,2021-05-23T18:00:00Z,PT30M,16.2,79,31.7,7.8,222,6,3,225,211,230,11.5,57.7,0.0,983.8,41,3.3,69,0.06
2021-05-23T19:00:00Z,2021-05-23T18:30:00Z,PT30M,15.7,75,28.9,7.9,128,116,28,156,125,233,11.6,59.6,0.0,984.0,38,3.3,75,0.06
2021-05-23T19:30:00Z,2021-05-23T19:00:00Z,PT30M,15.2,71,39.5,8.0,59,15,2,61,55,65,11.6,62.1,0.0,984.3,37,3.7,81,0.06
2021-05-23T20:00:00Z,2021-05-23T19:30:00Z,PT30M,14.6,68,59.5,8.2,16,0,0,16,15,16,11.5,65.3,0.0,984.5,38,4.4,87,0.06
2021-05-23T20:30:00Z,2021-05-23T20:00:00Z,PT30M,14.1,63,84.3,8.3,0,0,0,0,0,0,11.5,68.0,0.0,984.6,41,4.9,93,0.06
2021-05-23T21:00:00Z,2021-05-23T20:30:00Z,PT30M,13.8,59,86.7,8.4,0,0,0,0,0,0,11.4,70.1,0.0,984.7,46,5.3,98,0.06
2021-05-23T21:30:00Z,2021-05-23T21:00:00Z,PT30M,13.5,54,77.1,8.5,0,0,0,0,0,0,11.3,71.5,0.0,984.7,49,5.6,104,0.06
2021-05-23T22:00:00Z,2021-05-23T21:30:00Z,PT30M,13.5,49,61.3,8.5,0,0,0,0,0,0,11.3,72.1,0.0,984.9,53,5.6,109,0.06
2021-05-23T22:30:00Z,2021-05-23T22:00:00Z,PT30M,13.4,43,69.0,8.5,0,0,0,0,0,0,11.3,72.2,0.0,985.0,55,5.5,113,0.06
2021-05-23T23:00:00Z,2021-05-23T22:30:00Z,PT30M,13.4,37,51.8,8.4,0,0,0,0,0,0,11.3,71.7,0.0,985.0,55,5.2,117,0.06
2021-05-23T23:30:00Z,2021-05-23T23:00:00Z,PT30M,13.3,30,46.3,8.2,0,0,0,0,0,0,11.2,71.5,0.0,985.0,53,4.9,121,0.06
2021-05-24T00:00:00Z,2021-05-23T23:30:00Z,PT30M,13.2,22,66.1,8.2,0,0,0,0,0,0,11.0,71.5,0.0,985.0,47,4.7,123,0.06
2021-05-24T00:30:00Z,2021-05-24T00:00:00Z,PT30M,13.1,14,71.9,8.1,0,0,0,0,0,0,10.8,71.8,0.0,984.8,44,4.8,125,0.06
2021-05-24T01:00:00Z,2021-05-24T00:30:00Z,PT30M,13.0,6,66.3,8.2,0,0,0,0,0,0,10.8,72.3,0.0,984.5,43,5.0,127,0.06
2021-05-24T01:30:00Z,2021-05-24T01:00:00Z,PT30M,13.0,-3,48.5,8.2,0,0,0,0,0,0,10.8,72.6,0.0,984.2,45,5.1,127,0.06
2021-05-24T02:00:00Z,2021-05-24T01:30:00Z,PT30M,12.9,-12,57.9,8.1,0,0,0,0,0,0,10.7,72.6,0.0,983.8,50,5.1,126,0.06
2021-05-24T02:30:00Z,2021-05-24T02:00:00Z,PT30M,12.9,-20,74.6,8.1,0,0,0,0,0,0,10.9,72.8,0.0,983.6,53,5.1,124,0.07
2021-05-24T03:00:00Z,2021-05-24T02:30:00Z,PT30M,12.9,-28,65.3,8.1,0,0,0,0,0,0,11.1,73.0,0.0,983.6,54,5.1,122,0.07
2021-05-24T03:30:00Z,2021-05-24T03:00:00Z,PT30M,12.9,-35,38.1,8.2,0,0,0,0,0,0,11.4,73.0,0.0,983.5,54,4.9,118,0.07
2021-05-24T04:00:00Z,2021-05-24T03:30:00Z,PT30M,12.9,-41,34.0,8.1,0,0,0,0,0,0,11.7,72.7,0.0,983.5,52,4.6,114,0.07
2021-05-24T04:30:00Z,2021-05-24T04:00:00Z,PT30M,13.0,-47,42.1,8.1,0,0,0,0,0,0,11.9,72.4,0.0,983.5,50,4.4,110,0.07
2021-05-24T05:00:00Z,2021-05-24T04:30:00Z,PT30M,13.0,-53,37.0,8.0,0,0,0,0,0,0,12.1,72.1,0.0,983.5,46,4.2,105,0.07
2021-05-24T05:30:00Z,2021-05-24T05:00:00Z,PT30M,13.0,-58,34.6,8.1,0,0,0,0,0,0,12.3,72.1,0.0,983.5,45,4.2,100,0.07
2021-05-24T06:00:00Z,2021-05-24T05:30:00Z,PT30M,13.0,-62,47.7,8.1,0,0,0,0,0,0,12.5,72.5,0.0,983.7,45,4.5,95,0.07
2021-05-24T06:30:00Z,2021-05-24T06:00:00Z,PT30M,13.1,-66,53.6,8.2,5,0,0,5,5,5,12.6,71.9,0.0,983.9,48,4.5,89,0.07
2021-05-24T07:00:00Z,2021-05-24T06:30:00Z,PT30M,13.4,-70,66.8,8.1,28,0,0,28,26,28,12.6,70.4,0.0,984.1,53,4.4,83,0.07
2021-05-24T07:30:00Z,2021-05-24T07:00:00Z,PT30M,13.9,-74,51.1,8.1,86,25,7,93,83,113,12.7,68.1,0.0,984.3,56,4.3,77,0.07
2021-05-24T08:00:00Z,2021-05-24T07:30:00Z,PT30M,14.5,-77,21.2,8.1,179,157,51,230,191,367,12.8,65.1,0.0,984.4,59,4.0,71,0.07
2021-05-24T08:30:00Z,2021-05-24T08:00:00Z,PT30M,15.1,-81,16.0,8.1,202,318,140,342,283,576,13.0,62.8,0.0,984.5,60,3.5,65,0.07
2021-05-24T09:00:00Z,2021-05-24T08:30:00Z,PT30M,15.7,-85,7.3,8.2,175,572,303,477,399,810,13.3,61.1,0.0,984.6,57,3.0,58,0.07
2021-05-24T09:30:00Z,2021-05-24T09:00:00Z,PT30M,16.2,-88,0.1,8.4,115,816,501,616,533,976,13.6,60.0,0.0,984.6,54,2.5,52,0.07
2021-05-24T10:00:00Z,2021-05-24T09:30:00Z,PT30M,16.7,-93,0.6,8.7,130,832,578,708,638,996,13.8,59.5,0.0,984.6,52,2.1,46,0.07
2021-05-24T10:30:00Z,2021-05-24T10:00:00Z,PT30M,17.1,-97,3.3,9.0,180,769,593,773,718,977,14.1,58.8,0.0,984.5,51,1.8,40,0.07
2021-05-24T11:00:00Z,2021-05-24T10:30:00Z,PT30M,17.5,-103,0.1,9.1,132,891,744,875,828,1033,14.3,57.9,0.0,984.5,49,1.6,33,0.07
2021-05-24T11:30:00Z,2021-05-24T11:00:00Z,PT30M,17.9,-110,0.4,9.3,143,894,794,936,899,1037,14.4,57.5,0.0,984.5,49,1.6,27,0.07
2021-05-24T12:00:00Z,2021-05-24T11:30:00Z,PT30M,18.1,-120,3.9,9.6,220,788,732,952,922,1002,14.3,57.5,0.0,984.4,51,1.7,22,0.07
2021-05-24T12:30:00Z,2021-05-24T12:00:00Z,PT30M,18.3,-135,5.4,9.8,257,742,712,969,944,988,14.3,57.6,0.0,984.3,55,1.8,17,0.07
2021-05-24T13:00:00Z,2021-05-24T12:30:00Z,PT30M,18.5,-160,0.1,10.0,157,907,883,1039,1017,1043,14.5,57.7,0.0,984.3,59,2.0,13,0.07
2021-05-24T13:30:00Z,2021-05-24T13:00:00Z,PT30M,18.5,169,0.0,10.3,164,896,875,1038,1017,1040,14.7,58.7,0.0,984.2,59,2.2,13,0.07
2021-05-24T14:00:00Z,2021-05-24T13:30:00Z,PT30M,18.5,142,0.0,10.6,171,881,849,1020,997,1035,15.1,60.4,0.0,984.2,56,2.4,15,0.07
2021-05-24T14:30:00Z,2021-05-24T14:00:00Z,PT30M,18.5,124,0.0,11.0,177,862,810,987,958,1028,15.5,61.8,0.0,984.1,53,2.5,20,0.07
2021-05-24T15:00:00Z,2021-05-24T14:30:00Z,PT30M,18.5,113,0.0,11.3,169,857,773,942,907,1024,15.9,62.9,0.0,984.1,50,2.6,25,0.07
2021-05-24T15:30:00Z,2021-05-24T15:00:00Z,PT30M,18.4,105,0.0,11.5,147,869,741,888,844,1024,16.1,64.2,0.0,983.9,50,2.6,31,0.07
2021-05-24T16:00:00Z,2021-05-24T15:30:00Z,PT30M,18.1,99,0.0,11.6,135,863,684,818,763,1017,16.2,65.6,0.0,983.8,52,2.7,38,0.07
2021-05-24T16:30:00Z,2021-05-24T16:00:00Z,PT30M,17.9,94,0.0,11.6,130,838,604,734,668,999,16.2,66.7,0.0,983.6,53,2.6,44,0.07
2021-05-24T17:00:00Z,2021-05-24T16:30:00Z,PT30M,17.7,90,0.0,11.6,124,806,516,641,562,972,16.0,67.3,0.0,983.5,55,2.4,50,0.07
2021-05-24T17:30:00Z,2021-05-24T17:00:00Z,PT30M,17.5,86,0.0,11.5,117,764,422,540,449,934,15.8,68.0,0.0,983.5,59,2.2,56,0.07
2021-05-24T18:00:00Z,2021-05-24T17:30:00Z,PT30M,17.2,82,0.0,11.4,108,708,325,433,333,877,15.4,68.8,0.0,983.4,65,2.2,63,0.07
2021-05-24T18:30:00Z,2021-05-24T18:00:00Z,PT30M,16.9,78,0.0,11.3,95,630,228,322,218,784,15.1,69.9,0.0,983.4,68,2.2,69,0.07
2021-05-24T19:00:00Z,2021-05-24T18:30:00Z,PT30M,16.5,75,0.0,11.3,77,516,135,212,112,538,15.1,71.2,0.0,983.5,67,2.1,75,0.07
2021-05-24T19:30:00Z,2021-05-24T19:00:00Z,PT30M,16.1,71,6.8,11.4,63,228,39,102,56,170,15.1,73.2,0.0,983.7,63,2.2,81,0.07
2021-05-24T20:00:00Z,2021-05-24T19:30:00Z,PT30M,15.7,67,1.7,11.5,21,81,7,28,18,19,15.3,76.0,0.0,984.0,57,2.4,87,0.07
2021-05-24T20:30:00Z,2021-05-24T20:00:00Z,PT30M,15.5,63,0.0,11.6,0,0,0,0,0,0,15.2,77.6,0.0,984.2,58,2.5,93,0.07
2021-05-24T21:00:00Z,2021-05-24T20:30:00Z,PT30M,15.3,59,0.0,11.5,0,0,0,0,0,0,14.9,78.1,0.0,984.2,67,2.7,98,0.07
2021-05-24T21:30:00Z,2021-05-24T21:00:00Z,PT30M,15.3,54,11.2,11.5,0,0,0,0,0,0,14.7,78.3,0.0,984.4,69,2.6,103,0.07
2021-05-24T22:00:00Z,2021-05-24T21:30:00Z,PT30M,15.2,49,14.6,11.5,0,0,0,0,0,0,14.6,78.4,0.0,984.6,66,2.3,108,0.07
2021-05-24T22:30:00Z,2021-05-24T22:00:00Z,PT30M,15.2,43,17.5,11.5,0,0,0,0,0,0,14.4,78.7,0.0,984.7,61,2.1,113,0.07
2021-05-24T23:00:00Z,2021-05-24T22:30:00Z,PT30M,15.2,37,9.4,11.6,0,0,0,0,0,0,14.3,79.0,0.0,984.7,54,2.0,117,0.07
2021-05-24T23:30:00Z,2021-05-24T23:00:00Z,PT30M,15.2,30,9.4,11.7,0,0,0,0,0,0,14.2,79.7,0.0,984.7,49,2.3,120,0.07
2021-05-25T00:00:00Z,2021-05-24T23:30:00Z,PT30M,15.2,22,25.8,11.9,0,0,0,0,0,0,14.1,80.7,0.0,984.7,47,2.8,123,0.07
2021-05-25T00:30:00Z,2021-05-25T00:00:00Z,PT30M,15.1,14,28.6,11.9,0,0,0,0,0,0,14.0,81.2,0.0,984.5,50,3.3,125,0.07
2021-05-25T01:00:00Z,2021-05-25T00:30:00Z,PT30M,15.1,6,26.0,11.9,0,0,0,0,0,0,13.9,81.1,0.0,984.3,55,3.8,126,0.07
2021-05-25T01:30:00Z,2021-05-25T01:00:00Z,PT30M,15.1,-3,29.5,11.9,0,0,0,0,0,0,13.8,81.2,0.0,984.0,58,4.0,127,0.07
2021-05-25T02:00:00Z,2021-05-25T01:30:00Z,PT30M,15.1,-12,36.8,11.9,0,0,0,0,0,0,13.5,81.3,0.0,983.7,61,3.9,126,0.06
2021-05-25T02:30:00Z,2021-05-25T02:00:00Z,PT30M,15.0,-20,37.4,11.9,0,0,0,0,0,0,13.3,81.4,0.0,983.5,61,3.7,124,0.06
2021-05-25T03:00:00Z,2021-05-25T02:30:00Z,PT30M,14.9,-28,31.4,11.7,0,0,0,0,0,0,13.1,81.4,0.0,983.3,58,3.5,121,0.06
2021-05-25T03:30:00Z,2021-05-25T03:00:00Z,PT30M,14.8,-35,16.6,11.6,0,0,0,0,0,0,12.9,81.5,0.0,983.1,55,3.4,118,0.06
2021-05-25T04:00:00Z,2021-05-25T03:30:00Z,PT30M,14.6,-41,15.2,11.5,0,0,0,0,0,0,12.8,81.5,0.0,983.0,53,3.4,114,0.06
2021-05-25T04:30:00Z,2021-05-25T04:00:00Z,PT30M,14.6,-47,22.3,11.4,0,0,0,0,0,0,12.6,81.3,0.0,982.8,52,3.4,110,0.06
2021-05-25T05:00:00Z,2021-05-25T04:30:00Z,PT30M,14.6,-53,18.0,11.3,0,0,0,0,0,0,12.5,80.7,0.0,982.7,52,3.4,105,0.06
2021-05-25T05:30:00Z,2021-05-25T05:00:00Z,PT30M,14.6,-57,23.0,11.3,0,0,0,0,0,0,12.2,80.3,0.0,982.6,54,3.5,100,0.06
2021-05-25T06:00:00Z,2021-05-25T05:30:00Z,PT30M,14.6,-62,49.2,11.2,0,0,0,0,0,0,11.9,80.3,0.0,982.6,55,3.6,94,0.06
2021-05-25T06:30:00Z,2021-05-25T06:00:00Z,PT30M,14.6,-66,53.2,11.2,7,0,0,7,6,7,11.6,79.6,0.0,982.7,57,3.6,89,0.06
2021-05-25T07:00:00Z,2021-05-25T06:30:00Z,PT30M,14.8,-70,40.3,11.1,49,0,0,49,46,49,11.3,78.3,0.0,982.8,57,3.5,83,0.06
2021-05-25T07:30:00Z,2021-05-25T07:00:00Z,PT30M,15.3,-74,25.5,11.0,121,54,15,135,118,177,11.0,75.4,0.0,983.0,57,3.3,77,0.06
2021-05-25T08:00:00Z,2021-05-25T07:30:00Z,PT30M,16.0,-77,15.1,10.7,166,243,80,246,192,451,10.9,71.1,0.0,983.2,56,3.0,71,0.06
2021-05-25T08:30:00Z,2021-05-25T08:00:00Z,PT30M,16.6,-81,13.1,10.6,199,353,152,351,285,617,10.9,68.0,0.0,983.4,54,2.5,65,0.06
2021-05-25T09:00:00Z,2021-05-25T08:30:00Z,PT30M,17.1,-84,7.1,10.7,180,562,299,479,401,806,11.0,65.9,0.0,983.6,48,1.9,58,0.06
2021-05-25T09:30:00Z,2021-05-25T09:00:00Z,PT30M,17.6,-88,0.1,10.8,123,805,495,618,534,975,11.1,64.4,0.0,983.7,40,1.6,52,0.06
2021-05-25T10:00:00Z,2021-05-25T09:30:00Z,PT30M,18.0,-92,0.0,11.0,128,843,588,716,643,1006,11.4,63.4,0.0,983.7,32,1.6,46,0.06
2021-05-25T10:30:00Z,2021-05-25T10:00:00Z,PT30M,18.3,-97,2.5,11.0,173,793,611,784,726,993,11.5,62.5,0.0,983.8,27,1.8,39,0.06
2021-05-25T11:00:00Z,2021-05-25T10:30:00Z,PT30M,18.5,-102,4.0,11.0,205,769,640,845,798,989,11.6,61.6,0.0,983.8,26,2.1,33,0.06
2021-05-25T11:30:00Z,2021-05-25T11:00:00Z,PT30M,18.7,-110,18.5,11.0,442,371,328,770,735,822,11.6,60.9,0.0,983.7,27,2.7,27,0.06
2021-05-25T12:00:00Z,2021-05-25T11:30:00Z,PT30M,18.9,-120,18.6,11.0,463,375,349,812,779,839,11.6,60.4,0.0,983.5,30,3.4,21,0.06
2021-05-25T12:30:00Z,2021-05-25T12:00:00Z,PT30M,19.0,-135,18.8,11.1,479,374,359,838,808,849,11.5,59.9,0.0,983.2,33,3.7,16,0.06
2021-05-25T13:00:00Z,2021-05-25T12:30:00Z,PT30M,19.2,-159,12.6,11.1,390,543,529,919,893,922,11.5,59.5,0.0,982.9,36,3.8,13,0.06
2021-05-25T13:30:00Z,2021-05-25T13:00:00Z,PT30M,19.3,169,5.0,11.2,249,770,752,1001,977,1003,11.5,59.4,0.0,982.6,39,3.8,12,0.06
2021-05-25T14:00:00Z,2021-05-25T13:30:00Z,PT30M,19.2,142,1.6,11.2,177,877,847,1023,997,1038,11.6,59.5,0.0,982.3,41,3.8,15,0.06
2021-05-25T14:30:00Z,2021-05-25T14:00:00Z,PT30M,19.2,124,2.1,11.1,185,853,803,988,958,1029,11.9,59.5,0.0,982.1,44,3.7,20,0.06
2021-05-25T15:00:00Z,2021-05-25T14:30:00Z,PT30M,19.1,112,4.2,11.0,227,766,693,920,884,995,12.3,59.5,0.0,981.9,48,3.4,25,0.06
2021-05-25T15:30:00Z,2021-05-25T15:00:00Z,PT30M,18.9,104,7.8,11.0,288,630,538,825,783,934,12.7,60.3,0.0,981.9,49,3.2,31,0.06
2021-05-25T16:00:00Z,2021-05-25T15:30:00Z,PT30M,18.6,99,3.7,11.2,212,728,577,789,735,967,13.2,62.1,0.0,981.9,45,2.9,37,0.06
2021-05-25T16:30:00Z,2021-05-25T16:00:00Z,PT30M,18.3,94,0.1,11.2,145,816,589,734,667,994,13.4,63.4,0.0,981.9,36,3.0,44,0.06
2021-05-25T17:00:00Z,2021-05-25T16:30:00Z,PT30M,18.0,89,0.0,11.1,137,785,504,641,562,967,13.3,64.2,0.0,981.8,26,3.4,50,0.06
2021-05-25T17:30:00Z,2021-05-25T17:00:00Z,PT30M,17.7,86,0.0,11.1,129,741,411,540,449,926,13.2,65.3,0.0,981.7,22,3.8,56,0.06
2021-05-25T18:00:00Z,2021-05-25T17:30:00Z,PT30M,17.3,82,0.8,11.1,123,664,307,430,333,852,12.9,66.7,0.0,981.7,23,4.4,63,0.06
2021-05-25T18:30:00Z,2021-05-25T18:00:00Z,PT30M,17.0,78,10.7,11.1,156,356,134,290,222,572,12.7,68.3,0.0,981.7,25,4.9,69,0.06
2021-05-25T19:00:00Z,2021-05-25T18:30:00Z,PT30M,16.6,75,37.1,11.1,132,15,5,136,126,149,12.7,70.1,0.0,981.8,28,5.3,75,0.06
2021-05-25T19:30:00Z,2021-05-25T19:00:00Z,PT30M,16.1,71,35.2,11.2,68,0,0,68,64,68,12.7,72.6,0.0,981.9,30,5.7,81,0.06
2021-05-25T20:00:00Z,2021-05-25T19:30:00Z,PT30M,15.5,67,38.7,11.2,20,0,0,20,19,20,12.8,75.9,0.0,982.2,31,5.9,87,0.06
2021-05-25T20:30:00Z,2021-05-25T20:00:00Z,PT30M,14.9,63,46.6,11.1,0,0,0,0,0,0,12.9,78.3,0.0,982.4,33,6.0,93,0.06
2021-05-25T21:00:00Z,2021-05-25T20:30:00Z,PT30M,14.4,59,30.8,10.9,0,0,0,0,0,0,13.0,79.9,0.0,982.6,36,6.0,98,0.06
2021-05-25T21:30:00Z,2021-05-25T21:00:00Z,PT30M,14.1,54,32.8,10.8,0,0,0,0,0,0,13.1,80.4,0.0,982.8,39,5.7,103,0.06
2021-05-25T22:00:00Z,2021-05-25T21:30:00Z,PT30M,14.0,49,13.6,10.6,0,0,0,0,0,0,13.3,80.0,0.0,983.0,41,5.2,108,0.06
2021-05-25T22:30:00Z,2021-05-25T22:00:00Z,PT30M,14.0,43,19.3,10.6,0,0,0,0,0,0,13.5,79.6,0.0,983.0,42,4.8,113,0.06
2021-05-25T23:00:00Z,2021-05-25T22:30:00Z,PT30M,14.1,37,29.5,10.6,0,0,0,0,0,0,13.8,79.4,0.0,982.9,43,4.5,117,0.06
2021-05-25T23:30:00Z,2021-05-25T23:00:00Z,PT30M,14.1,30,22.8,10.6,0,0,0,0,0,0,14.1,79.5,0.0,982.7,42,4.2,120,0.06
2021-05-26T00:00:00Z,2021-05-25T23:30:00Z,PT30M,14.1,22,24.1,10.7,0,0,0,0,0,0,14.4,79.9,0.0,982.5,42,4.1,123,0.06
2021-05-26T00:30:00Z,2021-05-26T00:00:00Z,PT30M,14.1,14,40.7,10.7,0,0,0,0,0,0,14.5,80.3,0.0,982.2,43,4.0,125,0.06
